graph_type,graph_param_n,graph_param_p,graph_param_graph_instance_seed,n_pos,n_neg,rho_pos,rho_neg,T,burn_in,n_runs,seed,strategy_pos,strategy_neg,threshold,wl_n_iter,strategy_kwargs_pos,strategy_kwargs_neg,graph_n_nodes,graph_n_edges,graph_density,graph_average_degree,graph_degree_variance,graph_degree_skewness,graph_degree_moment_1,graph_degree_moment_2,graph_clustering_coefficient,graph_average_shortest_path_length,graph_largest_component_size,graph_largest_component_fraction,graph_is_connected,graph_degree_assortativity,graph_laplacian_lambda2,n_positive_wins,positive_win_probability,mean_mean_magnetization,std_mean_magnetization,mean_var_magnetization,std_var_magnetization,mean_mean_positive_fraction,std_mean_positive_fraction,mean_mean_negative_fraction,std_mean_negative_fraction,mean_time_to_first_sign_change,std_time_to_first_sign_change,mean_time_to_first_crossing_above_threshold,std_time_to_first_crossing_above_threshold,mean_fraction_time_above_threshold,std_fraction_time_above_threshold,mean_fraction_time_below_threshold,std_fraction_time_below_threshold,mean_stabilization_time,std_stabilization_time,mean_delta_psi_centrality,std_delta_psi_centrality,mean_delta_psi_degree,std_delta_psi_degree,mean_delta_psi_degree_norm,std_delta_psi_degree_norm,mean_delta_psi_dispersion,std_delta_psi_dispersion,mean_delta_psi_hybrid,std_delta_psi_hybrid,mean_delta_psi_rho,std_delta_psi_rho,mean_delta_psi_size,std_delta_psi_size,mean_delta_psi_wl,std_delta_psi_wl,mean_neg_psi_centrality,std_neg_psi_centrality,mean_neg_psi_degree,std_neg_psi_degree,mean_neg_psi_degree_norm,std_neg_psi_degree_norm,mean_neg_psi_dispersion,std_neg_psi_dispersion,mean_neg_psi_hybrid,std_neg_psi_hybrid,mean_neg_psi_rho,std_neg_psi_rho,mean_neg_psi_size,std_neg_psi_size,mean_neg_psi_wl,std_neg_psi_wl,mean_pos_psi_centrality,std_pos_psi_centrality,mean_pos_psi_degree,std_pos_psi_degree,mean_pos_psi_degree_norm,std_pos_psi_degree_norm,mean_pos_psi_dispersion,std_pos_psi_dispersion,mean_pos_psi_hybrid,std_pos_psi_hybrid,mean_pos_psi_rho,std_pos_psi_rho,mean_pos_psi_size,std_pos_psi_size,mean_pos_psi_wl,std_pos_psi_wl,mean_diff_degree_sum,std_diff_degree_sum,mean_diff_pagerank_sum,std_diff_pagerank_sum,mean_diff_dispersion_score,std_diff_dispersion_score,mean_distance_advantage_pos,std_distance_advantage_pos,mean_wl_overlap_fraction_union,std_wl_overlap_fraction_union,mean_diff_wl_coverage_fraction,std_diff_wl_coverage_fraction,target_mean_m,target_positive_win_probability,target_threshold_crossing_time,target_stabilization_time
erdos_renyi,150,0.01,191664963,6,6,0.04,0.04,4000,1000,1,1662057957,highest_eigenvector,random,0.0,3,{},{},150.0,101.0,0.009038031319910515,1.3466666666666667,1.1064888888888889,0.6545993615071709,1.3466666666666667,2.92,0.0,6.894308943089431,42.0,0.28,0.0,-0.03856041131105465,3.6310750550960587e-16,0,0.0,-0.26632888888888884,0.0,0.0038064636839506088,0.0,0.3668355555555557,0.0,0.6331644444444443,0.0,nan,nan,nan,nan,0.0,0.0,1.0,0.0,nan,nan,0.034298800967178425,0.0,10.0,0.0,0.04950495049504951,0.0,0.21900902560324187,0.0,0.050178086513753606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03314484716027477,0.0,7.0,0.0,0.034653465346534656,0.0,0.0,0.0,0.03640268547402685,0.0,0.04,0.0,6.0,0.0,0.0684931506849315,0.0,0.0674436481274532,0.0,17.0,0.0,0.08415841584158416,0.0,0.21900902560324187,0.0,0.08658077198778046,0.0,0.04,0.0,6.0,0.0,0.0684931506849315,0.0,10.0,0.0,0.034298800967178425,0.0,0.2804245283018868,0.0,2.8968253968253963,0.0,0.0,0.0,0.0,0.0,-0.26632888888888884,0.0,nan,nan
erdos_renyi,150,0.01,191664963,6,10,0.04,0.06666666666666667,4000,1000,1,1405681631,highest_eigenvector,random,0.0,3,{},{},150.0,101.0,0.009038031319910515,1.3466666666666667,1.1064888888888889,0.6545993615071709,1.3466666666666667,2.92,0.0,6.894308943089431,42.0,0.28,0.0,-0.03856041131105465,3.577528375172436e-16,1,1.0,0.07977777777777781,0.0,0.0026638913580246926,0.0,0.539888888888889,0.0,0.460111111111111,0.0,66.0,0.0,49.0,0.0,1.0,0.0,0.0,0.0,3912.0,0.0,0.012022346190209067,0.0,9.0,0.0,0.04455445544554456,0.0,0.09233549316245915,0.0,0.022165844567524073,0.0,-0.026666666666666665,0.0,-4.0,0.0,0.0136986301369863,0.0,0.05542130193724413,0.0,8.0,0.0,0.039603960396039604,0.0,0.12667353244078272,0.0,0.06441492742025638,0.0,0.06666666666666667,0.0,10.0,0.0,0.0547945205479452,0.0,0.0674436481274532,0.0,17.0,0.0,0.08415841584158416,0.0,0.21900902560324187,0.0,0.08658077198778046,0.0,0.04,0.0,6.0,0.0,0.0684931506849315,0.0,9.0,0.0,0.012022346190209067,0.0,0.13537735849056604,0.0,-0.3128654970760234,0.0,0.0,0.0,0.0136986301369863,0.0,0.07977777777777781,1.0,49.0,3912.0
erdos_renyi,150,0.01,191664963,10,6,0.06666666666666667,0.04,4000,1000,1,942484272,highest_eigenvector,random,0.0,3,{},{},150.0,101.0,0.009038031319910515,1.3466666666666667,1.1064888888888889,0.6545993615071709,1.3466666666666667,2.92,0.0,6.894308943089431,42.0,0.28,0.0,-0.03856041131105465,4.868615654431411e-16,0,0.0,-0.36645777777777766,0.0,0.0003405785876543197,0.0,0.31677111111111134,0.0,0.6832288888888887,0.0,nan,nan,nan,nan,0.0,0.0,1.0,0.0,nan,nan,0.05993577999433581,0.0,17.0,0.0,0.08415841584158416,0.0,-0.3151805881991536,0.0,-0.002323925790341408,0.0,0.026666666666666665,0.0,4.0,0.0,0.0410958904109589,0.0,0.03236377962287238,0.0,6.0,0.0,0.0297029702970297,0.0,0.5662404092071611,0.0,0.11960607358777428,0.0,0.04,0.0,6.0,0.0,0.0684931506849315,0.0,0.09229955961720819,0.0,23.0,0.0,0.11386138613861387,0.0,0.2510598210080075,0.0,0.11728214779743287,0.0,0.06666666666666667,0.0,10.0,0.0,0.1095890410958904,0.0,17.0,0.0,0.05993577999433581,0.0,-0.9702044025157233,0.0,0.698924731182796,0.0,0.0,0.0,0.0410958904109589,0.0,-0.36645777777777766,0.0,nan,nan
erdos_renyi,150,0.01,191664963,10,10,0.06666666666666667,0.06666666666666667,4000,1000,1,929893137,highest_eigenvector,random,0.0,3,{},{},150.0,101.0,0.009038031319910515,1.3466666666666667,1.1064888888888889,0.6545993615071709,1.3466666666666667,2.92,0.0,6.894308943089431,42.0,0.28,0.0,-0.03856041131105465,-6.295353583638087e-17,0,0.0,-0.05304000000000001,0.0,0.00531724728888889,0.0,0.47348,0.0,0.5265200000000001,0.0,79.0,0.0,1.0,0.0,0.18666666666666668,0.0,0.8133333333333334,0.0,3840.0,0.0,0.028572650341949224,0.0,9.0,0.0,0.04455445544554455,0.0,-0.14387417827847127,0.0,-0.003932272815282134,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.06372690927525897,0.0,14.0,0.0,0.06930693069306931,0.0,0.39493399928647877,0.0,0.12121442061271501,0.0,0.06666666666666667,0.0,10.0,0.0,0.0958904109589041,0.0,0.09229955961720819,0.0,23.0,0.0,0.11386138613861387,0.0,0.2510598210080075,0.0,0.11728214779743287,0.0,0.06666666666666667,0.0,10.0,0.0,0.1095890410958904,0.0,9.0,0.0,0.028572650341949224,0.0,-0.3174921383647799,0.0,0.2913802221047064,0.0,0.0,0.0,0.0136986301369863,0.0,-0.05304000000000001,0.0,1.0,3840.0
