n_pos,n_neg,rho_pos,rho_neg,T,burn_in,n_runs,seed,strategy_pos,strategy_neg,strategy_kwargs_pos,strategy_kwargs_neg,threshold,wl_n_iter,n_positive_wins,positive_win_probability,mean_mean_magnetization,std_mean_magnetization,mean_var_magnetization,std_var_magnetization,mean_mean_positive_fraction,std_mean_positive_fraction,mean_mean_negative_fraction,std_mean_negative_fraction,mean_time_to_first_sign_change,std_time_to_first_sign_change,mean_time_to_first_crossing_above_threshold,std_time_to_first_crossing_above_threshold,mean_fraction_time_above_threshold,std_fraction_time_above_threshold,mean_fraction_time_below_threshold,std_fraction_time_below_threshold,mean_stabilization_time,std_stabilization_time,mean_delta_psi_centrality,std_delta_psi_centrality,mean_delta_psi_degree,std_delta_psi_degree,mean_delta_psi_degree_norm,std_delta_psi_degree_norm,mean_delta_psi_dispersion,std_delta_psi_dispersion,mean_delta_psi_hybrid,std_delta_psi_hybrid,mean_delta_psi_rho,std_delta_psi_rho,mean_delta_psi_size,std_delta_psi_size,mean_delta_psi_wl,std_delta_psi_wl,mean_neg_psi_centrality,std_neg_psi_centrality,mean_neg_psi_degree,std_neg_psi_degree,mean_neg_psi_degree_norm,std_neg_psi_degree_norm,mean_neg_psi_dispersion,std_neg_psi_dispersion,mean_neg_psi_hybrid,std_neg_psi_hybrid,mean_neg_psi_rho,std_neg_psi_rho,mean_neg_psi_size,std_neg_psi_size,mean_neg_psi_wl,std_neg_psi_wl,mean_pos_psi_centrality,std_pos_psi_centrality,mean_pos_psi_degree,std_pos_psi_degree,mean_pos_psi_degree_norm,std_pos_psi_degree_norm,mean_pos_psi_dispersion,std_pos_psi_dispersion,mean_pos_psi_hybrid,std_pos_psi_hybrid,mean_pos_psi_rho,std_pos_psi_rho,mean_pos_psi_size,std_pos_psi_size,mean_pos_psi_wl,std_pos_psi_wl,mean_diff_degree_sum,std_diff_degree_sum,mean_diff_pagerank_sum,std_diff_pagerank_sum,mean_diff_dispersion_score,std_diff_dispersion_score,mean_distance_advantage_pos,std_distance_advantage_pos,mean_wl_overlap_fraction_union,std_wl_overlap_fraction_union,mean_diff_wl_coverage_fraction,std_diff_wl_coverage_fraction,graph_n_nodes,graph_n_edges,graph_density,graph_average_degree,graph_degree_variance,graph_degree_skewness,graph_degree_moment_1,graph_degree_moment_2,graph_clustering_coefficient,graph_average_shortest_path_length,graph_largest_component_size,graph_largest_component_fraction,graph_is_connected,graph_degree_assortativity,graph_laplacian_lambda2
4,4,0.03333333333333333,0.03333333333333333,3000,500,3,191664963,random,random,{},{},0.0,3,3,1.0,0.11717777777777778,0.11342717964174845,0.021134144266666665,0.009688549765687882,0.5585888888888887,0.05671358982087415,0.44141111111111125,0.056713589820874176,933.5,750.240294838927,1.0,0.0,0.7289333333333333,0.2377744589591854,0.2710666666666667,0.2377744589591854,nan,0.0,-0.0012843844716414349,0.008269275529810917,-1.3333333333333333,7.094598884597588,-0.0020325203252032527,0.010814937324081689,0.06008611708164391,0.0531279763965283,0.008301535448425448,0.0049431733297168,0.0,0.0,0.0,0.0,0.0,0.0,0.034889219665665445,0.002444018573772989,23.333333333333332,2.3094010767585034,0.03556910569105692,0.003520428470668449,0.4753626543447114,0.00873261724220831,0.10042025181024329,0.0012728032130954626,0.03333333333333333,0.0,4.0,0.0,0.03333333333333333,0.0,0.03360483519402401,0.005914416592255864,22.0,5.0,0.03353658536585366,0.007621951219512197,0.5354487714263554,0.04460961471741354,0.10872178725866875,0.004194169389050987,0.03333333333333333,0.0,4.0,0.0,0.03333333333333333,0.0,-1.3333333333333333,7.094598884597588,-0.0012843844716414349,0.008269275529810917,0.25898117489779104,0.23104813126565293,-0.026785714285714413,0.13918265417964182,0.0,0.0,0.0,0.0,120.0,328.0,0.04593837535014006,5.466666666666667,4.098888888888889,0.1008728721877655,5.466666666666667,33.983333333333334,0.03856301106301106,3.003221288515406,120.0,1.0,1.0,0.042683341776743794,0.684398962711659
4,8,0.03333333333333333,0.06666666666666667,3000,500,3,1662057957,random,random,{},{},0.0,3,0,0.0,-0.33999777777777784,0.1255929315656708,0.02766226961481483,0.0008081867759262268,0.3300011111111107,0.0627964657828354,0.6699988888888894,0.06279646578283536,12.5,4.949747468305833,8.5,10.606601717798213,0.0552,0.09560920457780202,0.9448,0.09560920457780202,nan,0.0,-0.03666201190091473,0.0014898693487978149,-24.666666666666668,0.5773502691896258,-0.03760162601626016,0.0008801071176671172,0.009552047900131422,0.05030451359068706,-0.02839442858733801,0.0077210185095972685,-0.03333333333333333,0.0,-4.0,0.0,-0.03333333333333333,0.0,0.07300423024137581,0.0030225843510884847,49.0,1.7320508075688772,0.07469512195121951,0.0026403213530013397,0.484038020788087,0.01648322448346631,0.1320823291344732,0.003161340419169287,0.06666666666666667,0.0,8.0,0.0,0.06666666666666667,0.0,0.03634221834046108,0.0016009290443853301,24.333333333333332,1.1547005383792515,0.03709349593495935,0.0017602142353342226,0.4935900686882184,0.03404404795480942,0.10368790054713521,0.004828139649310096,0.03333333333333333,0.0,4.0,0.0,0.03333333333333333,0.0,-24.666666666666668,0.5773502691896258,-0.03666201190091473,0.0014898693487978149,0.040961308274650575,0.19032693115734678,-0.3580246913580249,0.04276668660663901,0.0,0.0,-0.03333333333333333,0.0,120.0,328.0,0.04593837535014006,5.466666666666667,4.098888888888889,0.1008728721877655,5.466666666666667,33.983333333333334,0.03856301106301106,3.003221288515406,120.0,1.0,1.0,0.042683341776743794,0.6843989627116609
8,4,0.06666666666666667,0.03333333333333333,3000,500,3,1405681631,random,random,{},{},0.0,3,2,0.6666666666666666,0.1682888888888889,0.17941904783474336,0.03462968302222222,0.022942997686304208,0.584144444444444,0.08970952391737144,0.4158555555555559,0.08970952391737147,109.33333333333333,89.05241902011048,50.0,78.04485889538144,0.7938666666666666,0.26287345498040177,0.20613333333333336,0.26287345498040177,nan,0.0,0.02959233338247688,0.0007843911485467689,19.333333333333332,1.1547005383792515,0.029471544715447152,0.0017602142353342226,0.051113649418014086,0.041200755585608845,0.034648754729775286,0.00659746613254555,0.03333333333333333,0.0,4.0,0.0,0.03333333333333333,0.0,0.03531446576062242,0.006089939849213954,22.666666666666668,4.725815626252608,0.034552845528455285,0.007203987235141172,0.4582868772949116,0.034774731739435086,0.09750319419586277,0.0026949024366264805,0.03333333333333333,0.0,4.0,0.0,0.03333333333333333,0.0,0.0649067991430993,0.006858799539900135,42.0,5.5677643628300215,0.06402439024390244,0.008487445675045762,0.5094005267129257,0.006558297794155035,0.13215194892563806,0.0039047148188851672,0.06666666666666667,0.0,8.0,0.0,0.06666666666666667,0.0,19.333333333333332,1.1547005383792515,0.02959233338247688,0.0007843911485467689,0.18762921854839976,0.1423364026559834,0.4660493827160494,0.04375755209493146,0.0,0.0,0.03333333333333333,0.0,120.0,328.0,0.04593837535014006,5.466666666666667,4.098888888888889,0.1008728721877655,5.466666666666667,33.983333333333334,0.03856301106301106,3.003221288515406,120.0,1.0,1.0,0.042683341776743794,0.6843989627116597
8,8,0.06666666666666667,0.06666666666666667,3000,500,3,942484272,random,random,{},{},0.0,3,2,0.6666666666666666,0.04030888888888885,0.06402217752322091,0.017600448814814814,0.010362524286257006,0.5201544444444443,0.032011088761610525,0.4798455555555557,0.032011088761610546,566.6666666666666,584.1697812565567,566.6666666666666,584.1697812565567,0.5810666666666667,0.1842178420602449,0.4189333333333333,0.18421784206024489,nan,0.0,-0.015182137137415688,0.0088926298509856,-11.666666666666666,5.8594652770823155,-0.017784552845528455,0.008932111702869377,0.03490416022445927,0.023588065836868188,-0.000988969462266065,0.0007867564608758386,0.0,0.0,0.0,0.0,0.0,0.0,0.07234299593647524,0.003414222355415272,48.0,2.6457513110645907,0.07317073170731708,0.004033157486378947,0.4842412914957297,0.01082220881427874,0.13157928315525377,0.001768528448574472,0.06666666666666667,0.0,8.0,0.0,0.06666666666666667,0.0,0.05716085879905954,0.006500438168034813,36.333333333333336,5.033222956847167,0.055386178861788614,0.007672595970803607,0.519145451720189,0.03274880221135688,0.1305903136929877,0.0022366770044908012,0.06666666666666667,0.0,8.0,0.0,0.06666666666666667,0.0,-11.666666666666666,5.8594652770823155,-0.015182137137415688,0.0088926298509856,0.14666791027374904,0.1072479305106411,-0.16346153846153846,0.07870531511415824,0.0,0.0,0.0,0.0,120.0,328.0,0.04593837535014006,5.466666666666667,4.098888888888889,0.1008728721877655,5.466666666666667,33.983333333333334,0.03856301106301106,3.003221288515406,120.0,1.0,1.0,0.042683341776743794,0.6843989627116636
